,image,image_path,actual_label,predicted_label,confidence
0,7755.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/102/7755.jpg,0,28,0.0423772819340229
0,8526.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/102/8526.jpg,0,28,0.04113692790269852
0,9988.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/102/9988.jpg,0,12,0.04342171177268028
0,4213.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/103/4213.jpg,1,6,0.037800583988428116
0,554.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/103/554.jpg,1,2,0.03610343113541603
0,729.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/103/729.jpg,1,26,0.04134957119822502
0,7395.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/103/7395.jpg,1,40,0.045719582587480545
0,7044.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/104/7044.jpg,2,40,0.03541896119713783
0,736.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/104/736.jpg,2,39,0.04079512506723404
0,887.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/104/887.jpg,2,2,0.03671848773956299
0,9718.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/104/9718.jpg,2,40,0.045379456132650375
0,5697.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/108/5697.jpg,3,40,0.04703188315033913
0,7110.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/108/7110.jpg,3,2,0.03581896051764488
0,8352.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/108/8352.jpg,3,40,0.04781334102153778
0,8399.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/108/8399.jpg,3,12,0.040715184062719345
0,7276.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/111/7276.jpg,4,39,0.04095153510570526
0,7574.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/111/7574.jpg,4,6,0.03688172996044159
0,7826.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/111/7826.jpg,4,12,0.03918735310435295
0,8138.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/111/8138.jpg,4,6,0.036086417734622955
0,3350.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/112/3350.jpg,5,26,0.03311939910054207
0,3511.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/112/3511.jpg,5,6,0.03539184853434563
0,3968.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/112/3968.jpg,5,2,0.03683912009000778
0,8884.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/112/8884.jpg,5,6,0.033480335026979446
0,3520.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/116/3520.jpg,6,6,0.03569221869111061
0,4134.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/116/4134.jpg,6,12,0.04074028506875038
0,6538.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/116/6538.jpg,6,40,0.04957297816872597
0,9406.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/116/9406.jpg,6,6,0.03604710102081299
0,8750.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/121/8750.jpg,7,40,0.046628665179014206
0,9401.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/121/9401.jpg,7,40,0.04819346219301224
0,9706.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/121/9706.jpg,7,40,0.04675201699137688
0,5486.jpg,/home/grads/hassledw/StyleCLIP_Defense/CelebA_HQ_facial_identity_dataset/StyleCLIP-PGD5050/122/5486.jpg,8,19,0.036303505301475525
