,image,expression,confidence
0,00000.png,neutral,0.39909547567367554
0,00001.png,happy,0.39523839950561523
0,00002.png,neutral,0.4325565993785858
0,00003.png,neutral,0.3831895589828491
0,00004.png,contempt,0.2605894207954407
0,00005.png,anger,0.3331598937511444
0,00006.png,happy,0.6062582731246948
0,00007.png,neutral,0.31399571895599365
0,00008.png,happy,0.38449519872665405
0,00009.png,happy,0.26798534393310547
0,00010.png,happy,0.2910076677799225
0,00011.png,happy,0.6098216772079468
0,00012.png,fear,0.4221576750278473
0,00013.png,neutral,0.38927358388900757
0,00014.png,happy,0.2756396532058716
0,00015.png,contempt,0.3481486141681671
0,00016.png,neutral,0.34578660130500793
0,00017.png,fear,0.28319212794303894
0,00018.png,happy,0.6200523972511292
0,00019.png,happy,0.42855262756347656
0,00020.png,surprise,0.4104593098163605
0,00021.png,disgust,0.3827289044857025
0,00022.png,happy,0.578149676322937
0,00023.png,happy,0.3935271203517914
0,00024.png,anger,0.26155099272727966
0,00025.png,happy,0.5192079544067383
0,00026.png,neutral,0.5894008874893188
0,00027.png,disgust,0.3293696343898773
0,00028.png,anger,0.29445597529411316
0,00029.png,neutral,0.33319124579429626
0,00030.png,sad,0.2704480290412903
0,00031.png,surprise,0.2234855741262436
0,00032.png,happy,0.49507248401641846
0,00033.png,happy,0.40724048018455505
0,00034.png,disgust,0.30874621868133545
0,00035.png,neutral,0.2903391122817993
0,00036.png,happy,0.32795262336730957
0,00037.png,happy,0.7555860280990601
0,00038.png,surprise,0.3133867084980011
0,00039.png,anger,0.4955775737762451
0,00040.png,contempt,0.3165406286716461
0,00041.png,sad,0.38481801748275757
0,00042.png,happy,0.30405187606811523
0,00043.png,disgust,0.23562657833099365
0,00044.png,surprise,0.3160970211029053
0,00045.png,happy,0.3285086154937744
0,00046.png,happy,0.43227946758270264
0,00047.png,happy,0.46303895115852356
0,00048.png,surprise,0.31137150526046753
0,00049.png,happy,0.3464564383029938
0,00050.png,contempt,0.2696320414543152
0,00051.png,neutral,0.29831060767173767
0,00052.png,surprise,0.2653093636035919
0,00053.png,contempt,0.2512681186199188
0,00054.png,surprise,0.26132842898368835
0,00055.png,happy,0.514690101146698
0,00056.png,happy,0.2912834882736206
0,00057.png,disgust,0.2446308135986328
0,00058.png,anger,0.321040540933609
0,00059.png,neutral,0.25541678071022034
0,00060.png,sad,0.288188636302948
0,00061.png,happy,0.29089298844337463
0,00062.png,surprise,0.38673222064971924
0,00063.png,neutral,0.30364811420440674
0,00064.png,neutral,0.2772347033023834
0,00065.png,surprise,0.21913987398147583
0,00066.png,neutral,0.263641893863678
0,00067.png,happy,0.5885335803031921
0,00068.png,surprise,0.26492658257484436
0,00069.png,neutral,0.30927178263664246
0,00070.png,neutral,0.2355004996061325
0,00071.png,happy,0.6188398599624634
0,00072.png,neutral,0.4610113799571991
0,00073.png,happy,0.4267217218875885
0,00074.png,happy,0.48235616087913513
0,00075.png,disgust,0.36948952078819275
0,00076.png,happy,0.4876522123813629
0,00077.png,contempt,0.4132762551307678
0,00078.png,happy,0.5196042060852051
0,00079.png,happy,0.3314075171947479
0,00080.png,fear,0.23300369083881378
0,00081.png,happy,0.5277372002601624
0,00082.png,happy,0.24711857736110687
0,00083.png,anger,0.3869991600513458
0,00084.png,disgust,0.22962065041065216
0,00085.png,neutral,0.36890512704849243
0,00086.png,happy,0.5766394138336182
0,00087.png,sad,0.47298312187194824
0,00088.png,anger,0.24366061389446259
0,00089.png,sad,0.2817087769508362
0,00090.png,happy,0.48080959916114807
0,00091.png,happy,0.7199148535728455
0,00092.png,happy,0.33163028955459595
0,00093.png,contempt,0.3049827516078949
0,00094.png,disgust,0.3154119849205017
0,00095.png,happy,0.6154139637947083
0,00096.png,happy,0.5424086451530457
0,00097.png,contempt,0.5278664231300354
0,00098.png,neutral,0.20946012437343597
0,00099.png,fear,0.27558642625808716
0,00100.png,happy,0.23579862713813782
0,00101.png,happy,0.6362760663032532
0,00102.png,neutral,0.3055669367313385
0,00103.png,happy,0.5911038517951965
0,00104.png,happy,0.5192126035690308
0,00105.png,contempt,0.2710680067539215
0,00106.png,contempt,0.3247903287410736
0,00107.png,happy,0.5455344915390015
0,00108.png,disgust,0.3663315773010254
0,00109.png,neutral,0.38880619406700134
0,00110.png,happy,0.5464339256286621
0,00111.png,anger,0.33987006545066833
0,00112.png,disgust,0.23992134630680084
0,00113.png,disgust,0.32448041439056396
0,00114.png,sad,0.16928666830062866
0,00115.png,happy,0.5270028114318848
0,00116.png,happy,0.5223825573921204
0,00117.png,sad,0.48739510774612427
0,00118.png,neutral,0.33207979798316956
0,00119.png,sad,0.4427201747894287
0,00120.png,sad,0.5757482051849365
0,00121.png,anger,0.27626582980155945
0,00122.png,sad,0.4135957658290863
0,00123.png,surprise,0.22678980231285095
0,00124.png,disgust,0.20466488599777222
0,00125.png,fear,0.3049764633178711
0,00126.png,happy,0.24963364005088806
0,00127.png,anger,0.24749621748924255
0,00128.png,anger,0.2910381257534027
0,00129.png,happy,0.571316659450531
0,00130.png,anger,0.41176837682724
0,00131.png,happy,0.7000102400779724
0,00132.png,anger,0.2211502343416214
0,00133.png,contempt,0.33749088644981384
0,00134.png,neutral,0.2175494134426117
0,00135.png,neutral,0.31272879242897034
0,00136.png,neutral,0.2717866003513336
0,00137.png,happy,0.5154934525489807
0,00138.png,happy,0.46540775895118713
0,00139.png,sad,0.3657512664794922
0,00140.png,happy,0.6776304841041565
0,00141.png,happy,0.29565146565437317
0,00142.png,disgust,0.34038838744163513
0,00143.png,happy,0.5087462663650513
0,00144.png,disgust,0.2241748571395874
0,00145.png,contempt,0.23095466196537018
0,00146.png,happy,0.43315553665161133
0,00147.png,sad,0.2336222529411316
0,00148.png,neutral,0.2363235205411911
0,00149.png,happy,0.3912673592567444
0,00150.png,happy,0.4242011308670044
0,00151.png,surprise,0.40210583806037903
0,00152.png,neutral,0.29137182235717773
0,00153.png,happy,0.3269238770008087
0,00154.png,neutral,0.4505467414855957
0,00155.png,disgust,0.2623751759529114
0,00156.png,happy,0.43308085203170776
0,00157.png,neutral,0.28541722893714905
0,00158.png,disgust,0.3653499186038971
0,00159.png,disgust,0.2895185351371765
0,00160.png,fear,0.37372663617134094
0,00161.png,sad,0.3664238750934601
0,00162.png,happy,0.5729408264160156
0,00163.png,contempt,0.3270549774169922
0,00164.png,happy,0.5568233132362366
0,00165.png,happy,0.6589325666427612
0,00166.png,fear,0.2916342318058014
0,00167.png,happy,0.576489269733429
0,00168.png,contempt,0.28001049160957336
0,00169.png,happy,0.7233466506004333
0,00170.png,happy,0.46923941373825073
0,00171.png,happy,0.2921273410320282
0,00172.png,neutral,0.43066415190696716
0,00173.png,anger,0.2536534368991852
0,00174.png,happy,0.6810427904129028
0,00175.png,happy,0.44433432817459106
0,00176.png,happy,0.6289459466934204
0,00177.png,surprise,0.3539784252643585
0,00178.png,happy,0.8162643909454346
0,00179.png,sad,0.3194279372692108
0,00180.png,disgust,0.32120877504348755
0,00181.png,disgust,0.2983885109424591
