,image,expression,confidence
0,00000.png,neutral,0.28378477692604065
0,00001.png,fear,0.27274569869041443
0,00002.png,neutral,0.2732848525047302
0,00003.png,neutral,0.3086465299129486
0,00004.png,disgust,0.2704828977584839
0,00005.png,anger,0.3384789526462555
0,00006.png,neutral,0.23886935412883759
0,00007.png,surprise,0.2846025228500366
0,00008.png,neutral,0.2438364028930664
0,00009.png,happy,0.3500208854675293
0,00010.png,contempt,0.26379528641700745
0,00011.png,contempt,0.22998471558094025
0,00012.png,neutral,0.30432888865470886
0,00013.png,contempt,0.32035768032073975
0,00014.png,contempt,0.3125593066215515
0,00015.png,neutral,0.257190465927124
0,00016.png,disgust,0.2863065302371979
0,00017.png,happy,0.28351330757141113
0,00018.png,disgust,0.238237202167511
0,00019.png,neutral,0.2189369946718216
0,00020.png,contempt,0.2124350219964981
0,00021.png,contempt,0.253479540348053
0,00022.png,contempt,0.22382502257823944
0,00023.png,disgust,0.38463810086250305
0,00024.png,contempt,0.2767823040485382
0,00025.png,contempt,0.34522128105163574
0,00026.png,contempt,0.2514892816543579
0,00027.png,contempt,0.32293447852134705
0,00028.png,contempt,0.268142431974411
0,00029.png,contempt,0.24675604701042175
0,00030.png,disgust,0.4018338918685913
0,00031.png,neutral,0.28269264101982117
0,00032.png,disgust,0.26104411482810974
0,00033.png,neutral,0.26474401354789734
0,00034.png,surprise,0.2671932578086853
0,00035.png,neutral,0.38877108693122864
0,00036.png,contempt,0.2215072065591812
0,00037.png,happy,0.2759338915348053
0,00038.png,neutral,0.23468156158924103
0,00039.png,contempt,0.3232634961605072
0,00040.png,disgust,0.3376394212245941
0,00041.png,contempt,0.3052060604095459
0,00042.png,contempt,0.28188586235046387
0,00043.png,neutral,0.3552892804145813
0,00044.png,contempt,0.24167324602603912
0,00045.png,neutral,0.21974244713783264
0,00046.png,happy,0.28852978348731995
0,00047.png,disgust,0.47146642208099365
0,00048.png,happy,0.24138545989990234
0,00049.png,contempt,0.24073338508605957
0,00050.png,fear,0.2895701825618744
0,00051.png,contempt,0.2769984304904938
0,00052.png,contempt,0.2283422201871872
0,00053.png,disgust,0.2624889314174652
0,00054.png,neutral,0.34917151927948
0,00055.png,neutral,0.3056907653808594
0,00056.png,disgust,0.2833704650402069
0,00057.png,neutral,0.1921028345823288
0,00058.png,disgust,0.33544090390205383
0,00059.png,contempt,0.25311797857284546
0,00060.png,sad,0.23108552396297455
0,00061.png,contempt,0.22847284376621246
0,00062.png,disgust,0.2579876184463501
0,00063.png,neutral,0.2877878248691559
0,00064.png,neutral,0.23754629492759705
0,00065.png,contempt,0.20747363567352295
0,00066.png,neutral,0.244212344288826
0,00067.png,happy,0.39402469992637634
0,00068.png,neutral,0.41732051968574524
0,00069.png,contempt,0.2740406394004822
0,00070.png,contempt,0.23465251922607422
0,00071.png,neutral,0.2452598214149475
0,00072.png,neutral,0.31351250410079956
0,00073.png,neutral,0.2718372642993927
0,00074.png,contempt,0.3442605435848236
0,00075.png,disgust,0.23959548771381378
0,00076.png,disgust,0.26652291417121887
0,00077.png,neutral,0.2682807743549347
0,00078.png,disgust,0.231219083070755
0,00079.png,disgust,0.21092914044857025
0,00080.png,neutral,0.24443869292736053
0,00081.png,happy,0.25541117787361145
0,00082.png,contempt,0.26757726073265076
0,00083.png,anger,0.23754142224788666
0,00084.png,disgust,0.2517915368080139
0,00085.png,contempt,0.34498104453086853
0,00086.png,disgust,0.26996901631355286
0,00087.png,disgust,0.33128678798675537
0,00088.png,happy,0.21899166703224182
0,00089.png,disgust,0.2565627098083496
0,00090.png,happy,0.29222846031188965
0,00091.png,neutral,0.30530208349227905
0,00092.png,contempt,0.2837902009487152
0,00093.png,contempt,0.27681776881217957
0,00094.png,neutral,0.24275873601436615
0,00095.png,fear,0.22247625887393951
0,00096.png,contempt,0.30360734462738037
0,00097.png,contempt,0.26725760102272034
0,00098.png,contempt,0.3121603727340698
0,00099.png,surprise,0.3017275333404541
0,00100.png,disgust,0.267146497964859
0,00101.png,neutral,0.2569153606891632
0,00102.png,neutral,0.3056280016899109
0,00103.png,neutral,0.27390626072883606
0,00104.png,contempt,0.27710404992103577
0,00105.png,neutral,0.26008525490760803
0,00106.png,contempt,0.3250051438808441
0,00107.png,neutral,0.2608334422111511
0,00108.png,neutral,0.27004653215408325
0,00109.png,neutral,0.26030591130256653
0,00110.png,neutral,0.21935458481311798
0,00111.png,neutral,0.2490992695093155
0,00112.png,contempt,0.30793023109436035
0,00113.png,happy,0.4963405430316925
0,00114.png,contempt,0.34200093150138855
0,00115.png,neutral,0.23911714553833008
0,00116.png,neutral,0.28309208154678345
0,00117.png,disgust,0.23291946947574615
0,00118.png,surprise,0.27353039383888245
0,00119.png,disgust,0.29593825340270996
0,00120.png,neutral,0.34831997752189636
0,00121.png,neutral,0.2800263464450836
0,00122.png,neutral,0.2922680974006653
0,00123.png,neutral,0.22022363543510437
0,00124.png,neutral,0.29885759949684143
0,00125.png,disgust,0.22254666686058044
0,00126.png,contempt,0.2521155774593353
0,00127.png,disgust,0.23675905168056488
0,00128.png,contempt,0.2605554163455963
0,00129.png,contempt,0.3059823513031006
0,00130.png,contempt,0.24988721311092377
0,00131.png,contempt,0.26442626118659973
0,00132.png,disgust,0.26476413011550903
0,00133.png,contempt,0.29548752307891846
0,00134.png,contempt,0.24764856696128845
0,00135.png,contempt,0.2942195236682892
0,00136.png,disgust,0.2537443935871124
0,00137.png,anger,0.2710265517234802
0,00138.png,disgust,0.2806110382080078
0,00139.png,contempt,0.359168142080307
0,00140.png,contempt,0.24776595830917358
0,00141.png,contempt,0.3095363676548004
0,00142.png,neutral,0.25554701685905457
0,00143.png,neutral,0.26906171441078186
0,00144.png,neutral,0.2438240349292755
0,00145.png,contempt,0.3773593604564667
0,00146.png,anger,0.2658907175064087
0,00147.png,neutral,0.22593049705028534
0,00148.png,contempt,0.3434430956840515
0,00149.png,disgust,0.3821474313735962
0,00150.png,neutral,0.20358100533485413
0,00151.png,neutral,0.2575158476829529
0,00152.png,neutral,0.25251829624176025
0,00153.png,disgust,0.25683096051216125
0,00154.png,contempt,0.28614479303359985
0,00155.png,disgust,0.2692683935165405
0,00156.png,contempt,0.2535359859466553
0,00157.png,contempt,0.3423479497432709
0,00158.png,neutral,0.2856843173503876
0,00159.png,anger,0.23263095319271088
0,00160.png,disgust,0.28883764147758484
0,00161.png,neutral,0.22650668025016785
0,00162.png,happy,0.35937047004699707
0,00163.png,neutral,0.2818453311920166
0,00164.png,contempt,0.21233567595481873
0,00165.png,contempt,0.3041808307170868
0,00166.png,neutral,0.24267174303531647
0,00167.png,disgust,0.22480489313602448
0,00168.png,disgust,0.2760733962059021
0,00169.png,contempt,0.26081836223602295
0,00170.png,contempt,0.27260011434555054
0,00171.png,contempt,0.29760563373565674
0,00172.png,neutral,0.2684888541698456
0,00173.png,contempt,0.21041014790534973
0,00174.png,surprise,0.2599318325519562
