,image,expression,confidence
0,00000.png,neutral,0.5614947080612183
0,00001.png,happy,0.48189252614974976
0,00002.png,neutral,0.38859421014785767
0,00003.png,neutral,0.3896300792694092
0,00004.png,contempt,0.2701645493507385
0,00005.png,disgust,0.34171462059020996
0,00006.png,happy,0.3866256773471832
0,00007.png,neutral,0.4373573362827301
0,00008.png,happy,0.2356635481119156
0,00009.png,disgust,0.24955031275749207
0,00010.png,neutral,0.3781783878803253
0,00011.png,happy,0.4433201253414154
0,00012.png,fear,0.5619131326675415
0,00013.png,neutral,0.4032822549343109
0,00014.png,happy,0.4263962507247925
0,00015.png,contempt,0.29675596952438354
0,00016.png,neutral,0.4322316646575928
0,00017.png,happy,0.3124684989452362
0,00018.png,happy,0.6057887673377991
0,00019.png,happy,0.4513401389122009
0,00020.png,neutral,0.2853950262069702
0,00021.png,disgust,0.2559686601161957
0,00022.png,happy,0.41690483689308167
0,00023.png,happy,0.5164430141448975
0,00024.png,neutral,0.3084511458873749
0,00025.png,happy,0.4311988055706024
0,00026.png,neutral,0.5083418488502502
0,00027.png,disgust,0.2690054774284363
0,00028.png,anger,0.2934952676296234
0,00029.png,neutral,0.4000379741191864
0,00030.png,disgust,0.24482518434524536
0,00031.png,surprise,0.2216363549232483
0,00032.png,happy,0.37489643692970276
0,00033.png,happy,0.2990490198135376
0,00034.png,disgust,0.2852069139480591
0,00035.png,neutral,0.30214524269104004
0,00036.png,happy,0.2772471606731415
0,00037.png,happy,0.46970051527023315
0,00038.png,surprise,0.24393709003925323
0,00039.png,anger,0.33698081970214844
0,00040.png,neutral,0.29093512892723083
0,00041.png,sad,0.37273433804512024
0,00042.png,disgust,0.30580833554267883
0,00043.png,sad,0.30950233340263367
0,00044.png,happy,0.4059949219226837
0,00045.png,happy,0.3725447356700897
0,00046.png,disgust,0.2683614194393158
0,00047.png,happy,0.4945414662361145
0,00048.png,neutral,0.40882647037506104
0,00049.png,happy,0.519313395023346
0,00050.png,neutral,0.2613268196582794
0,00051.png,neutral,0.32298848032951355
0,00052.png,happy,0.23948059976100922
0,00053.png,contempt,0.294606477022171
0,00054.png,neutral,0.2685345411300659
0,00055.png,happy,0.3578667640686035
0,00056.png,happy,0.3210889399051666
0,00057.png,disgust,0.24079635739326477
0,00058.png,neutral,0.31832680106163025
0,00059.png,neutral,0.3266651928424835
0,00060.png,sad,0.31451985239982605
0,00061.png,happy,0.26061901450157166
0,00062.png,surprise,0.3588331937789917
0,00063.png,neutral,0.2978002429008484
0,00064.png,neutral,0.46938708424568176
0,00065.png,neutral,0.28674575686454773
0,00066.png,neutral,0.2420281022787094
0,00067.png,happy,0.4510776996612549
0,00068.png,fear,0.21342319250106812
0,00069.png,neutral,0.30750975012779236
0,00070.png,neutral,0.2936164438724518
0,00071.png,happy,0.5670137405395508
0,00072.png,neutral,0.6519402265548706
0,00073.png,happy,0.43500402569770813
0,00074.png,happy,0.4473472237586975
0,00075.png,happy,0.2506673336029053
0,00076.png,happy,0.42757052183151245
0,00077.png,contempt,0.3682522773742676
0,00078.png,happy,0.31873130798339844
0,00079.png,happy,0.28525465726852417
0,00080.png,neutral,0.2877267599105835
0,00081.png,happy,0.37113258242607117
0,00082.png,happy,0.31124937534332275
0,00083.png,neutral,0.3648059368133545
0,00084.png,contempt,0.3408121168613434
0,00085.png,neutral,0.43851932883262634
0,00086.png,happy,0.6471325159072876
0,00087.png,sad,0.4800461232662201
0,00088.png,happy,0.3583383858203888
0,00089.png,contempt,0.2665385603904724
0,00090.png,happy,0.43640536069869995
0,00091.png,happy,0.5804610252380371
0,00092.png,happy,0.5039306879043579
0,00093.png,happy,0.26083919405937195
0,00094.png,happy,0.46043670177459717
0,00095.png,happy,0.4123632311820984
0,00096.png,happy,0.5417709350585938
0,00097.png,contempt,0.4642912447452545
0,00098.png,neutral,0.31245407462120056
0,00099.png,surprise,0.23928667604923248
0,00100.png,happy,0.2606680691242218
0,00101.png,happy,0.5587688088417053
0,00102.png,neutral,0.32297149300575256
0,00103.png,happy,0.8244421482086182
0,00104.png,happy,0.41632282733917236
0,00105.png,contempt,0.24866625666618347
0,00106.png,neutral,0.307999849319458
0,00107.png,happy,0.555985689163208
0,00108.png,happy,0.4053261876106262
0,00109.png,neutral,0.4507324993610382
0,00110.png,happy,0.5400494337081909
0,00111.png,anger,0.3250137269496918
0,00112.png,neutral,0.2159484624862671
0,00113.png,happy,0.5548530220985413
0,00114.png,neutral,0.19889101386070251
0,00115.png,happy,0.37766966223716736
0,00116.png,happy,0.4003555476665497
0,00117.png,sad,0.4723377525806427
0,00118.png,neutral,0.42136910557746887
0,00119.png,sad,0.5120411515235901
0,00120.png,sad,0.5008059144020081
0,00121.png,sad,0.22006401419639587
0,00122.png,sad,0.34196752309799194
0,00123.png,neutral,0.2418493628501892
0,00124.png,neutral,0.2948642671108246
0,00125.png,neutral,0.3867711126804352
0,00126.png,contempt,0.23189114034175873
0,00127.png,happy,0.38473284244537354
0,00128.png,sad,0.36720752716064453
0,00129.png,happy,0.4444403350353241
0,00130.png,anger,0.32826918363571167
0,00131.png,happy,0.5529721975326538
0,00132.png,anger,0.2954106628894806
0,00133.png,contempt,0.3558129668235779
0,00134.png,neutral,0.2228173315525055
0,00135.png,neutral,0.32799243927001953
0,00136.png,neutral,0.36923566460609436
0,00137.png,happy,0.5589328408241272
0,00138.png,happy,0.35796213150024414
0,00139.png,neutral,0.29012531042099
0,00140.png,happy,0.711230993270874
0,00141.png,happy,0.27866944670677185
0,00142.png,neutral,0.4138675332069397
0,00143.png,happy,0.7178199887275696
0,00144.png,happy,0.2528144121170044
0,00145.png,neutral,0.32360681891441345
0,00146.png,happy,0.2929544448852539
0,00147.png,sad,0.3545270562171936
0,00148.png,neutral,0.3312120735645294
0,00149.png,disgust,0.30979976058006287
0,00150.png,happy,0.43017902970314026
0,00151.png,surprise,0.43630993366241455
0,00152.png,neutral,0.36895570158958435
0,00153.png,happy,0.33632370829582214
0,00154.png,neutral,0.29125356674194336
0,00155.png,neutral,0.2285211682319641
0,00156.png,happy,0.657067060470581
0,00157.png,neutral,0.32059597969055176
0,00158.png,disgust,0.3350454568862915
0,00159.png,disgust,0.22837932407855988
0,00160.png,fear,0.34594133496284485
0,00161.png,sad,0.31036460399627686
0,00162.png,happy,0.37040045857429504
0,00163.png,neutral,0.3053170442581177
0,00164.png,happy,0.7410594820976257
0,00165.png,happy,0.58786541223526
0,00166.png,fear,0.31062474846839905
0,00167.png,happy,0.680336594581604
0,00168.png,neutral,0.2588390111923218
0,00169.png,happy,0.6223642826080322
0,00170.png,happy,0.4373641610145569
0,00171.png,happy,0.3881406784057617
